932
(0,9520059.566666666,2497895.5545345116)
(1,9520107.244444445,2497895.687052879)
(2,9520313.638888888,2497900.288382806)
(3,9520317.677777778,2497911.0444346224)
(4,9520327.08888889,2497900.36200405)
(5,9520304.144444445,2497896.909166532)
(6,9520252.58888889,2497602.3266956317)
(7,9520303.205555556,2497672.1970445914)
(8,9520310.944444444,2497685.9501201278)
(9,9520317.038888888,2497703.1929466785)
(10,9520320.883333333,2497727.481521089)
(11,9520319.16111111,2497745.0775933024)
(12,9520011.694444444,2497357.1466975347)
(13,9520010.427777778,2497563.0030144774)
(14,9520011.372222222,2497610.4328857237)
(15,9520011.9,2497659.283254015)
(16,9520011.61111111,2497697.671125888)
(17,9520010.888888888,2497758.8893609177)
(18,9520010.405555556,2497828.0359559297)
(19,9520010.105555555,2497895.186427919)
(20,9520009.894444445,2497917.4789128094)
(21,9520009.333333332,2497989.442889959)
(22,9520008.483333334,2498033.592537647)
(23,9520008.016666668,2498084.308553843)
(24,9520007.183333334,2498127.41932737)
(25,9520006.283333333,2498176.043638673)
(26,9520005.394444443,2498228.5912109734)
(27,9520004.733333334,2498290.818638055)
(28,9520004.255555557,2498352.154532994)
(29,9520003.566666666,2498420.1443044036)
(30,9520003.55,2498464.29003278)
(31,9520002.91111111,2498559.750024328)
(32,9519999.472222222,2498686.904409388)
(33,9519778.394444443,2497662.640548372)
(34,9519834.777777778,2497662.0073746145)
(35,9519920.422222223,2497661.499363051)
(36,9519959.744444445,2497660.24774013)
(37,9520060.705555556,2497659.430503815)
(38,9520093.622222222,2497657.803393262)
(39,9519807.072222224,2497826.1806725934)
(40,9519824.255555555,2497790.6798365265)
(41,9519833.677777778,2497783.2733663823)
(42,9519873.972222222,2497763.873661858)
(43,9519925.666666668,2497738.804858563)
(44,9519959.177777778,2497722.9683759646)
(45,9519994.144444443,2497705.791881486)
(46,9520061.122222222,2497674.0229369486)
(47,9520109.855555555,2497651.40538313)
(48,9520140.738888888,2497636.07662947)
(49,9520165.855555557,2497624.429100307)
(50,9520188.183333334,2497618.914552406)
(51,9520210.08888889,2497618.2224725205)
(52,9520231.41111111,2497614.548557433)
(53,9520240.216666667,2497611.154416975)
(54,9520262.738888888,2497593.1234661182)
(55,9520272.188888889,2497585.694606521)
(56,9520303.85,2497583.2281342666)
