594
(93,88,778.6544036983801)
(180,196,39.19747066633942)
(196,180,39.19747066633942)
(196,198,32.62075385347831)
(198,196,32.62075385347831)
(198,190,28.88828361003919)
(190,198,28.88828361003919)
(190,220,189.75555068872455)
(220,190,189.75555068872455)
(220,162,99.25384117563509)
(162,220,99.25384117563509)
(162,330,72.41174520793288)
(330,162,72.41174520793288)
(330,211,7.016500788793074)
(211,330,7.016500788793074)
(211,219,72.06593559197228)
(219,211,72.06593559197228)
(237,4,159.03033873778338)
(4,237,159.03033873778338)
(4,5,71.66839386156721)
(5,4,71.66839386156721)
(5,6,73.80529724895325)
(6,5,73.80529724895325)
(6,7,57.99685914672593)
(7,6,57.99685914672593)
(7,8,92.49405765909)
(8,7,92.49405765909)
(8,9,104.46959571479981)
(9,8,104.46959571479981)
(236,237,14.50543335562294)
(237,236,14.50543335562294)
(239,238,4.05802219290438)
(238,239,4.05802219290438)
(238,233,4.51858277533833)
(233,238,4.51858277533833)
(233,234,58.40716531257527)
(234,233,58.40716531257527)
(234,91,64.1379411093277)
(91,234,64.1379411093277)
(91,92,79.47586066799317)
(92,91,79.47586066799317)
(241,357,17.96121213610733)
(30,105,871.7432379689495)
(248,247,317.5809872661075)
(247,248,317.5809872661075)
(269,259,10.65430554393673)
(259,296,7.010071298953098)
(296,261,4.276593844779629)
(267,293,7.617361376165656)
(293,264,6.383180781745285)
(262,260,5.2256698313223)
(260,263,4.438031171111966)
(263,269,17.785622161970696)
(266,265,5.089278870668963)
(265,292,7.076652466016379)
(292,52,57.519068532226534)
(52,258,15.505506541299194)
(258,299,8.596308859923822)
(299,298,7.547186670734437)
(298,297,11.07025896882702)
(297,81,8.265783277259484)
(286,291,7.963490425575121)
(291,286,7.963490425575121)
(290,275,12.99287778501382)
(275,290,12.99287778501382)
(34,376,7.545991644732055)
(376,34,7.545991644732055)
(376,284,9.82051178387222)
(284,376,9.82051178387222)
(284,290,15.451612686118086)
(290,284,15.451612686118086)
(289,274,791.638793971404)
(274,289,791.638793971404)
(291,277,109.09477304833507)
(277,291,109.09477304833507)
(277,279,10.756657966108643)
(279,277,10.756657966108643)
(279,283,8.588962034575875)
(283,279,8.588962034575875)
(278,280,12.120612680211286)
(280,278,12.120612680211286)
(67,286,33.48135991339357)
(286,67,33.48135991339357)
(281,276,597.051854271258)
(276,281,597.051854271258)
(282,43,3.8598377803529416)
(43,282,3.8598377803529416)
(43,207,29.422021102323093)
(207,43,29.422021102323093)
(267,89,18.513567473279608)
(89,267,18.513567473279608)
(268,267,13.637662927924973)
(51,294,4.656196101516144)
(294,292,5.776501537202579)
(81,57,699.242291936325)
(273,236,30.861466013632576)
(236,273,30.861466013632576)
(315,310,4.129617196040752)
(310,306,13.686181007344576)
(306,273,17.64818505515719)
(273,303,11.561586577249846)
(303,307,11.004484359704279)
(307,311,6.947396469177913)
(311,317,4.7973827172893255)
(323,278,203.1597825784478)
(278,323,203.1597825784478)
(326,288,21.753849353494584)
(288,319,19.158488199818706)
(288,324,7.747080363942672)
(324,288,7.747080363942672)
(324,325,29.45969865481754)
(325,324,29.45969865481754)
(325,287,11.30523522559044)
(287,325,11.30523522559044)
(287,323,28.289719241249603)
(323,287,28.289719241249603)
(276,302,6.850664121059608)
(302,305,7.826991073396637)
(305,308,7.475146969135603)
(308,314,9.80120809623569)
(314,320,8.975583638226231)
(320,324,10.258868411448415)
(325,321,7.120482966316115)
(321,312,8.13491248027287)
(312,309,6.678686949483009)
(308,316,8.693846171644397)
(316,322,7.569856320517412)
(322,325,6.166153506851827)
(323,318,19.457419768606886)
(318,313,9.790160328573231)
(313,309,8.88570941108465)
(309,304,13.10036588386536)
(304,276,11.736933411961463)
(88,231,677.8390004801067)
(231,88,677.8390004801067)
(59,185,1113.744333105838)
(185,59,1113.744333105838)
(181,214,35.94626623096477)
(214,181,35.94626623096477)
(3,338,8.33531790524748)
(338,2,7.174737452831118)
(340,339,6.161764264269152)
(339,3,8.75431953826978)
(107,100,8.606793445915878)
(100,107,8.606793445915878)
(100,385,13.92655991573561)
(385,100,13.92655991573561)
(385,388,4.917138466764546)
(388,385,4.917138466764546)
(388,344,9.009180454129618)
(344,388,9.009180454129618)
(344,345,28.74604723011618)
(345,344,28.74604723011618)
(345,346,17.87615541009991)
(346,345,17.87615541009991)
(346,347,16.809091011904606)
(347,346,16.809091011904606)
(347,350,11.229999550073305)
(350,347,11.229999550073305)
(350,152,12.923630196350416)
(152,350,12.923630196350416)
(355,354,6.278478833470959)
(354,353,7.992880270116119)
(353,153,59.424027356755396)
(153,348,68.50242852851723)
(348,129,3.8033493025945244)
(129,349,24.000444705545604)
(349,99,51.31666584208585)
(201,362,28.671912398500755)
(362,201,28.671912398500755)
(362,371,13.363111530308538)
(371,362,13.363111530308538)
(371,370,43.74459911176514)
(370,371,43.74459911176514)
(370,394,36.903442859670214)
(394,370,36.903442859670214)
(394,395,10.84516413419731)
(395,394,10.84516413419731)
(395,390,6.090365911171853)
(390,395,6.090365911171853)
(94,155,15.173033853641245)
(155,133,71.37314376366218)
(133,126,70.20265733533576)
(126,251,72.6771579323532)
(108,389,11.401350319674677)
(389,149,62.3570815440878)
(149,18,72.75597318255848)
(18,147,80.74446394726779)
(147,79,52.47309484974287)
(79,195,53.43236495078798)
(195,272,7.734847664282574)
(272,150,6.207696527344894)
(108,246,27.525958266137458)
(246,243,17.82765843159632)
(243,241,16.56018181135849)
(363,364,16.50672653955898)
(364,363,16.50672653955898)
(369,368,25.73308908818807)
(368,369,25.73308908818807)
(368,69,5.60857161062184)
(69,368,5.60857161062184)
(366,365,6.736500516785716)
(365,366,6.736500516785716)
(365,197,6.786517294099616)
(197,365,6.786517294099616)
(149,370,72.70767719641796)
(370,149,72.70767719641796)
(371,392,3.3060950940066247)
(392,371,3.3060950940066247)
(392,374,6.789838645687915)
(374,392,6.789838645687915)
(374,375,21.93981570821257)
(375,374,21.93981570821257)
(375,372,40.97917387845176)
(372,375,40.97917387845176)
(372,393,50.16369062606899)
(393,372,50.16369062606899)
(393,373,2.680977640229232)
(373,393,2.680977640229232)
(275,289,19.41566062236025)
(289,275,19.41566062236025)
(289,281,12.267050434873223)
(281,289,12.267050434873223)
(1,95,8.82971183041846)
(95,1,8.82971183041846)
(95,378,11.358159479079868)
(378,95,11.358159479079868)
(378,379,4.7860903139068425)
(379,378,4.7860903139068425)
(379,127,56.42972972094335)
(127,379,56.42972972094335)
(127,138,71.219709943429)
(138,127,71.219709943429)
(138,139,84.19035081948897)
(139,138,84.19035081948897)
(139,359,11.47389076303845)
(359,139,11.47389076303845)
(359,3,49.23379510357962)
(3,359,49.23379510357962)
(102,96,9.050627447183565)
(96,380,9.619172469541404)
(380,113,61.92889645161999)
(113,114,71.6992167330333)
(114,115,83.63509042906126)
(115,116,70.62594795432405)
(103,142,71.18766598974878)
(142,14,74.79844605019413)
(14,143,79.43227505585237)
(143,75,50.870899391498675)
(75,122,75.54555799829619)
(122,165,57.096300592408355)
(165,166,26.535057170630747)
(166,55,60.335805742203284)
(98,224,74.16257539046627)
(224,228,71.8447230190408)
(228,221,79.80029881261513)
(105,124,7.747662391693311)
(124,105,7.747662391693311)
(124,382,11.458160167811736)
(382,124,11.458160167811736)
(382,384,9.905547363367239)
(384,382,9.905547363367239)
(384,128,54.035976549027964)
(128,384,54.035976549027964)
(128,141,72.65121889101452)
(141,128,72.65121889101452)
(141,240,77.2090210667509)
(240,141,77.2090210667509)
(240,118,72.53450274598411)
(118,240,72.53450274598411)
(105,108,338.06687397814704)
(13,327,1022.1006668722941)
(327,13,1022.1006668722941)
(9,10,101.4537549659546)
(10,9,101.4537549659546)
(10,11,33.68196708682258)
(11,10,33.68196708682258)
(11,12,108.73051956467384)
(12,11,108.73051956467384)
(12,232,61.066916204987585)
(232,12,61.066916204987585)
(232,13,5.650223957124009)
(13,232,5.650223957124009)
(9,82,79.41864964656011)
(82,72,50.37887382140054)
(72,83,75.77631861585105)
(83,25,101.64628891502339)
(25,51,38.98337609048435)
(51,295,7.034472097234577)
(295,270,4.197844150635053)
(63,64,18.211028208522198)
(64,63,18.211028208522198)
(219,218,69.65041115402622)
(218,397,6.440846470364805)
(397,218,6.440846470364805)
(397,235,63.61811228772584)
(235,397,63.61811228772584)
(235,202,5.150926648917892)
(202,235,5.150926648917892)
(202,110,64.58527528729978)
(110,202,64.58527528729978)
