177
(0,952628.2661111112,249626.02599014484)
(1,952621.2688888889,249567.93853387522)
(2,952571.4299999999,249593.6353343785)
(3,952667.1877777778,249544.11130299824)
(4,952654.9349999999,249567.48113631288)
(5,952619.6044444444,249553.70450250208)
(6,952597.0816666667,249778.1845079587)
(7,952635.9133333333,249705.30989230255)
(8,952618.9094444445,249778.4267277048)
(9,952568.026111111,249786.9175945345)
(10,952569.5961111111,249784.524146639)
(11,952538.131111111,249792.93245145175)
(12,952519.8922222223,249810.39646405182)
(13,952504.3055555555,249800.23410777026)
(14,952537.9927777777,249839.03528880194)
(15,952574.848888889,249732.7775805858)
(16,952562.3016666666,249717.35480944152)
(17,952551.2166666667,249751.0021194207)
(18,952551.7677777779,249709.38331382137)
(19,952549.4277777779,249708.8862875402)
(20,952549.8922222222,249709.3118893353)
(21,952511.6838888888,249719.70956388538)
(22,952566.2211111111,249597.72884320532)
(23,952494.5366666666,249657.89236577877)
(24,952544.8833333333,249621.5409192642)
(25,952491.6072222223,249688.83766353782)
(26,952487.0966666667,249683.49971667462)
(27,952533.0966666666,249626.74109367075)
(28,952506.9122222222,249649.07005732227)
(29,952516.0044444444,249719.7692057349)
(30,952489.1333333334,249671.74336081228)
(31,952510.2683333333,249716.62511304553)
(32,952558.0066666666,249605.7581478681)
(33,952499.1516666666,249533.62367988034)
(34,952483.4155555556,249711.7410522934)
(35,952576.4666666667,249622.37018180132)
(36,952503.1883333334,249701.8188868746)
(37,952509.3633333334,249714.0037930216)
(38,952481.661111111,249705.31357400762)
(39,952493.4966666667,249704.45720863025)
(40,952557.8866666666,249605.91428419357)
(41,952461.5044444444,249712.0782918998)
(42,952480.1361111111,249699.46699096565)
(43,952595.0961111112,249648.190026932)
(44,952599.2633333333,249659.770951802)
(45,952468.5427777779,249702.2857302286)
(46,952563.2122222224,249661.0964883248)
(47,952500.9622222222,249685.92974529386)
(48,952491.8205555555,249716.0169091561)
(49,952583.2511111111,249627.02242144244)
(50,952474.7066666667,249688.86564544708)
(51,952517.3816666667,249697.36544377016)
