388
(32,40,2.9728778762890107)
(40,32,2.9728778762890107)
(150,140,226.0089582967964)
(140,150,226.0089582967964)
(140,0,90.18545134772097)
(0,140,90.18545134772097)
(159,15,287.3628871068102)
(15,159,287.3628871068102)
(149,132,354.65174110870987)
(132,149,354.65174110870987)
(142,8,289.311049469436)
(8,142,289.311049469436)
(43,130,168.0235368587188)
(130,43,168.0235368587188)
(129,139,87.68246556690471)
(139,129,87.68246556690471)
(138,133,6.074798034193043)
(133,138,6.074798034193043)
(22,134,176.51209966028435)
(134,22,176.51209966028435)
(74,126,23.981273366861192)
(126,74,23.981273366861192)
(154,144,157.27052104262964)
(144,154,157.27052104262964)
(62,156,284.2190907623835)
(156,62,284.2190907623835)
(18,127,135.922364045074)
(127,18,135.922364045074)
(28,23,229.5567544514755)
(23,28,229.5567544514755)
(44,122,294.67066181259725)
(122,44,294.67066181259725)
(122,167,371.4826435616945)
(167,122,371.4826435616945)
(49,134,391.8795130089361)
(134,49,391.8795130089361)
(143,104,61.00382419630674)
(104,143,61.00382419630674)
(163,135,14.502324404442575)
(135,163,14.502324404442575)
(152,138,96.44078820657404)
(138,152,96.44078820657404)
(135,153,49.70350332036349)
(153,135,49.70350332036349)
(162,143,129.1837803228687)
(143,162,129.1837803228687)
(134,148,287.5181763536384)
(148,134,287.5181763536384)
(137,101,84.96887919824506)
(101,137,84.96887919824506)
(40,24,307.03058470541396)
(24,40,307.03058470541396)
(129,158,71.72197940777498)
(158,129,71.72197940777498)
(10,9,43.246360123341084)
(9,10,43.246360123341084)
(16,166,13.187503643238633)
(166,16,13.187503643238633)
(41,45,182.16900509604585)
(45,41,182.16900509604585)
(14,168,49.04411900470056)
(168,14,49.04411900470056)
(169,11,366.4268235464141)
(11,169,366.4268235464141)
(11,170,344.6811135149561)
(170,11,344.6811135149561)
(21,29,65.27343115671842)
(29,21,65.27343115671842)
(69,103,370.80956939403586)
(103,69,370.80956939403586)
(103,121,219.2346830993822)
(121,103,219.2346830993822)
(127,172,244.7597193966301)
(172,127,244.7597193966301)
(103,172,106.43304438306764)
(172,103,106.43304438306764)
(172,131,178.72734630320898)
(131,172,178.72734630320898)
(57,48,109.28981319989609)
(48,57,109.28981319989609)
